Price,Metro station,Minutes to metro,Number of rooms,Area,Floor,Number of floors,Renovation
5350000.0,Отрадное,14.0,0.0,23.5,1.0,9,Without renovation
5350001.0,Отрадное,14.0,0.0,23.6,1.0,9,Cosmetic
5100000.0,Некрасовка,8.0,0.0,20.9,2.0,17,European-style renovation
6700000.0,Сокол,9.0,0.0,19.2,1.0,8,Cosmetic
5350000.0,Красный Балтиец,8.0,0.0,16.0,1.0,5,Cosmetic
9200000.0,Соколиная Гора,10.0,0.0,30.0,1.0,4,Designer
5250000.0,Отрадное,7.0,0.0,22.5,1.0,12,Cosmetic
4349000.0,Бунинская Аллея,12.0,0.0,21.0,1.0,12,Cosmetic
8500000.0,Красный Балтиец,14.0,0.0,27.0,5.0,7,Designer
5350000.0,Орехово,6.0,0.0,23.9,1.0,9,Cosmetic
5000000.0,Окружная,5.0,0.0,20.0,2.0,5,Cosmetic
5075000.0,Окружная,5.0,0.0,20.3,2.0,5,Cosmetic
8477000.0,Красный Балтиец,14.0,0.0,23.3,7.0,7,Cosmetic
6350000.0,Тропарево,16.0,0.0,18.0,3.0,22,Designer
6700000.0,Ботанический сад,19.0,0.0,23.9,9.0,18,Without renovation
11300000.0,Хорошёвская,11.0,0.0,25.0,12.0,23,Designer
7490000.0,Преображенская площадь,11.0,0.0,17.1,2.0,7,Cosmetic
10200000.0,Хорошево,23.0,0.0,24.0,5.0,27,Without renovation
3800000.0,Ясенево,22.0,0.0,19.4,1.0,17,Without renovation
3650000.0,Юго-Восточная,11.0,0.0,11.5,2.0,10,Cosmetic
10750000.0,Красный Балтиец,14.0,0.0,22.0,6.0,7,Without renovation
10500000.0,Новопеределкино,8.0,0.0,27.0,14.0,23,Cosmetic
4300000.0,Таганская,15.0,0.0,15.6,1.0,14,Cosmetic
12500000.0,Верхние Котлы,10.0,0.0,29.5,3.0,16,European-style renovation
8500000.0,Хорошёвская,11.0,0.0,26.2,6.0,23,Without renovation
6450000.0,Ботанический сад,20.0,0.0,24.6,4.0,17,Without renovation
6500000.0,Улица 1905 года,6.0,0.0,18.8,5.0,5,Cosmetic
99000000.0,Новослободская,8.0,0.0,110.0,3.0,13,Without renovation
10500000.0,Депо,16.0,0.0,26.0,10.0,15,European-style renovation
4100000.0,Селигерская,18.0,0.0,12.7,17.0,17,European-style renovation
10950000.0,Красный Балтиец,14.0,0.0,22.1,5.0,7,Without renovation
11000000.0,Красный Балтиец,14.0,0.0,22.0,5.0,7,Without renovation
6300000.0,Владыкино,4.0,0.0,20.3,3.0,16,European-style renovation
8000000.0,Спартак,7.0,0.0,24.7,5.0,22,Without renovation
13500000.0,Площадь Ильича,10.0,0.0,32.0,5.0,10,European-style renovation
3800000.0,Планерная,15.0,0.0,11.7,1.0,9,European-style renovation
7300000.0,Аминьевская,21.0,0.0,30.0,1.0,5,European-style renovation
7799999.0,Филатов Луг,10.0,0.0,19.7,17.0,22,Cosmetic
7200000.0,Марьино,20.0,0.0,30.4,2.0,6,Designer
6080000.0,Внуково,25.0,0.0,20.0,4.0,9,Cosmetic
7500000.0,Тропарево,16.0,0.0,20.8,4.0,22,Designer
7250000.0,Тропарево,16.0,0.0,20.7,5.0,22,European-style renovation
9150000.0,Тропарево,16.0,0.0,19.6,14.0,22,European-style renovation
13200000.0,Хорошево,12.0,0.0,27.6,5.0,27,Without renovation
8500000.0,Солнцево,7.0,0.0,23.4,11.0,23,Cosmetic
8000000.0,Сколково,25.0,0.0,29.0,6.0,24,Without renovation
9490000.0,Прокшино,25.0,0.0,24.0,13.0,14,Cosmetic
6800000.0,Марьина Роща,9.0,0.0,14.9,9.0,10,Designer
7900000.0,Марьина Роща,9.0,0.0,17.4,9.0,10,Designer
10100000.0,Марьина Роща,9.0,0.0,23.5,9.0,10,Designer
4250000.0,Беломорская,16.0,0.0,11.4,1.0,9,Cosmetic
13500000.0,Ростокино,14.0,0.0,35.0,6.0,58,Designer
5600000.0,Савеловская,13.0,0.0,19.5,1.0,5,Cosmetic
5900000.0,Беговая,9.0,0.0,12.0,5.0,5,European-style renovation
7800000.0,Ботанический сад,13.0,0.0,28.0,4.0,5,European-style renovation
6700000.0,Окружная,8.0,0.0,18.1,3.0,5,European-style renovation
5200000.0,Щелковская,12.0,0.0,19.0,1.0,9,Designer
8400000.0,Рижская,18.0,0.0,25.3,2.0,23,Cosmetic
6000000.0,Первомайская,17.0,0.0,24.7,6.0,6,Cosmetic
10250000.0,Говорово,13.0,0.0,21.6,19.0,21,European-style renovation
6000000.0,Перерва,18.0,0.0,32.0,2.0,2,European-style renovation
7700000.0,Бабушкинская,24.0,0.0,17.5,2.0,5,European-style renovation
7700000.0,Коммунарка,26.0,0.0,29.8,3.0,14,Without renovation
380000000.0,Ломоносовский проспект,24.0,0.0,304.0,3.0,12,Without renovation
296000000.0,Ломоносовский проспект,24.0,0.0,238.0,3.0,12,Without renovation
82000000.0,Ломоносовский проспект,24.0,0.0,66.0,3.0,12,Without renovation
3850000.0,Яхромская,23.0,0.0,15.4,2.0,9,Without renovation
16000000.0,Аминьевская,9.0,0.0,24.1,11.0,34,Designer
19000000.0,Китай-город,6.0,0.0,27.8,1.0,8,European-style renovation
4900000.0,Шипиловская,19.0,0.0,16.0,1.0,9,European-style renovation
6300000.0,Пятницкое шоссе,24.0,0.0,20.0,15.0,25,Cosmetic
18990000.0,Аэропорт,3.0,0.0,43.4,2.0,4,Designer
13500000.0,Преображенская площадь,8.0,0.0,31.5,2.0,7,European-style renovation
6400000.0,Сокольники,13.0,0.0,30.0,1.0,7,Cosmetic
9700000.0,Чертановская,14.0,0.0,37.0,2.0,6,Cosmetic
5700000.0,Нагатинский Затон,1.0,0.0,12.0,1.0,12,Cosmetic
30000000.0,Улица 1905 года,13.0,0.0,59.0,13.0,17,European-style renovation
8000000.0,Проспект Вернадского,9.0,0.0,14.4,2.0,10,Designer
19297000.0,Преображенская площадь,9.0,0.0,53.0,3.0,10,European-style renovation
5400000.0,Юго-Восточная,10.0,0.0,15.0,1.0,14,European-style renovation
7000000.0,Ботанический сад,20.0,0.0,25.1,10.0,18,Without renovation
7200000.0,Бульвар Рокоссовского,10.0,0.0,18.0,4.0,5,European-style renovation
17500000.0,Динамо,12.0,0.0,25.7,8.0,36,Designer
22000000.0,Москва-Товарная,4.0,0.0,42.0,12.0,19,European-style renovation
7450000.0,Внуково,39.0,0.0,29.0,2.0,17,European-style renovation
9100000.0,Водный стадион,9.0,0.0,20.2,10.0,22,Cosmetic
7200000.0,Ольховая,24.0,0.0,23.1,2.0,22,European-style renovation
10600000.0,Рижская,20.0,0.0,29.0,4.0,21,Cosmetic
9700000.0,Бунинская Аллея,40.0,0.0,28.0,13.0,15,Designer
7200000.0,Тургеневская,4.0,0.0,16.5,1.0,8,Cosmetic
8500000.0,Проспект Вернадского,4.0,0.0,14.4,2.0,9,Designer
7500000.0,Новослободская,10.0,0.0,18.5,1.0,6,Without renovation
7600000.0,Авиамоторная,7.0,0.0,24.6,1.0,6,Cosmetic
5600000.0,Мичуринский проспект,10.0,0.0,13.5,1.0,5,Without renovation
5600000.0,Савеловская,13.0,0.0,19.0,1.0,5,Without renovation
5600000.0,Гражданская,9.0,0.0,20.8,1.0,5,Cosmetic
5950000.0,Фонвизинская,14.0,0.0,19.0,1.0,5,Without renovation
5900000.0,Соколиная Гора,8.0,0.0,19.0,1.0,5,Without renovation
11300000.0,Кожуховская,8.0,0.0,23.3,25.0,69,Without renovation
9300000.0,Бульвар Рокоссовского,28.0,0.0,22.2,9.0,18,Cosmetic
19000000.0,Китай-город,5.0,0.0,27.8,2.0,5,Designer
6800000.0,Ольховая,23.0,0.0,26.0,1.0,24,European-style renovation
4100000.0,Некрасовка,6.0,0.0,13.0,2.0,25,European-style renovation
6500000.0,Щелковская,7.0,0.0,17.0,1.0,9,Cosmetic
8800000.0,Саларьево,19.0,0.0,19.6,23.0,24,Cosmetic
6500000.0,Калитники,8.0,0.0,27.0,1.0,8,Without renovation
5100000.0,Первомайская,12.0,0.0,16.0,4.0,5,European-style renovation
4550000.0,Автозаводская,7.0,0.0,18.3,5.0,5,Cosmetic
5404400.0,Коломенская,10.0,0.0,18.3,1.0,5,Cosmetic
6550000.0,Силикатная,32.0,0.0,23.9,9.0,12,European-style renovation
9625000.0,ЗИЛ,15.0,0.0,21.0,15.0,28,Cosmetic
10400000.0,Селигерская,16.0,0.0,24.9,16.0,22,European-style renovation
4100000.0,Соколиная Гора,16.0,0.0,16.8,1.0,5,Without renovation
20000000.0,Раменки,11.0,0.0,36.9,6.0,15,Without renovation
12032000.0,Таганская,7.0,0.0,25.6,2.0,6,Without renovation
4100000.0,Соколиная Гора,16.0,0.0,17.0,1.0,5,European-style renovation
4450000.0,Медведково,10.0,0.0,18.0,1.0,14,Cosmetic
5100000.0,Семеновская,16.0,0.0,13.4,1.0,2,European-style renovation
12800000.0,Дмитровская,14.0,0.0,26.5,29.0,49,Designer
55000000.0,Технопарк,12.0,0.0,138.0,16.0,21,Without renovation
16800000.0,Павелецкая,18.0,0.0,27.6,8.0,18,Without renovation
7750000.0,Некрасовка,18.0,0.0,36.3,2.0,17,Without renovation
10300000.0,Селигерская,24.0,0.0,26.0,11.0,25,Cosmetic
4600000.0,Беломорская,11.0,0.0,14.8,1.0,9,Cosmetic
12350000.0,Новогиреево,26.0,0.0,51.4,1.0,16,European-style renovation
12000000.0,Селигерская,24.0,0.0,35.2,1.0,21,European-style renovation
8800000.0,Волгоградский проспект,8.0,0.0,29.5,5.0,21,European-style renovation
4450000.0,Медведково,9.0,0.0,18.5,1.0,9,Cosmetic
16000000.0,Павелецкая,18.0,0.0,25.8,18.0,46,Without renovation
7899999.0,Прокшино,13.0,0.0,22.0,15.0,18,Cosmetic
3850000.0,Новогиреево,10.0,0.0,14.0,1.0,5,Without renovation
7700000.0,Солнцево,7.0,0.0,23.3,16.0,23,Without renovation
7000000.0,Прокшино,18.0,0.0,21.1,8.0,16,Cosmetic
5000000.0,Прокшино,18.0,0.0,22.0,5.0,16,Cosmetic
3590000.0,Тестовская,16.0,0.0,19.0,1.0,5,Cosmetic
3850000.0,Улица Горчакова,14.0,0.0,12.0,1.0,14,Cosmetic
14000000.0,Селигерская,18.0,0.0,38.0,4.0,23,Designer
3950000.0,Покровское,32.0,0.0,17.6,2.0,18,Without renovation
6900000.0,Медведково,17.0,0.0,40.0,1.0,6,Designer
13400000.0,Ботанический сад,2.0,0.0,28.0,15.0,25,European-style renovation
6200000.0,Калитники,8.0,0.0,19.5,2.0,8,Without renovation
10450000.0,Ботанический сад,18.0,0.0,32.2,18.0,18,Without renovation
15000000.0,Нагатинский Затон,11.0,0.0,28.0,10.0,17,European-style renovation
68000000.0,Славянский бульвар,23.0,0.0,101.0,11.0,22,Without renovation
120000000.0,Пролетарская,12.0,0.0,161.1,13.0,18,Designer
12500000.0,Чистые пруды,8.0,0.0,16.4,1.0,4,European-style renovation
5099000.0,Некрасовка,8.0,0.0,20.6,2.0,17,European-style renovation
4800000.0,Новопеределкино,10.0,0.0,16.5,1.0,14,Cosmetic
9800000.0,Новогиреево,26.0,0.0,47.0,1.0,16,European-style renovation
12000000.0,Локомотив,18.0,0.0,18.0,21.0,39,Cosmetic
11500000.0,Чистые пруды,8.0,0.0,14.1,1.0,4,European-style renovation
4550000.0,Покровское,32.0,0.0,19.0,2.0,18,Without renovation
4400000.0,Беломорская,18.0,0.0,15.6,1.0,9,Cosmetic
7600000.0,Улица Скобелевская,12.0,0.0,20.1,33.0,33,Cosmetic
8100000.0,Проспект Вернадского,9.0,0.0,17.3,7.0,10,Designer
3600000.0,Отрадное,12.0,0.0,14.0,1.0,9,Without renovation
7900000.0,Некрасовка,13.0,0.0,25.0,22.0,22,Cosmetic
6300000.0,Красносельская,4.0,0.0,16.8,4.0,5,Cosmetic
13450000.0,Октябрьское поле,21.0,0.0,27.5,4.0,24,Designer
4415000.0,Бауманская,6.0,0.0,20.3,1.0,3,Cosmetic
7200000.0,Прокшино,10.0,0.0,22.0,6.0,18,Without renovation
5500000.0,Рязанский проспект,15.0,0.0,16.5,2.0,4,Cosmetic
4650000.0,Беломорская,18.0,0.0,16.3,1.0,9,Cosmetic
6005300.0,Селигерская,27.0,0.0,19.3,3.0,3,Cosmetic
4200000.0,Южная,16.0,0.0,17.5,1.0,9,Cosmetic
15000000.0,Шелепиха,19.0,0.0,32.8,24.0,41,Without renovation
41800000.0,Маяковская,6.0,0.0,88.2,8.0,12,Without renovation
10950000.0,Текстильщики,16.0,0.0,28.5,9.0,22,Designer
16490000.0,ЦСКА,6.0,0.0,33.0,14.0,15,Designer
7998000.0,Красный Балтиец,14.0,0.0,22.3,6.0,7,Without renovation
3550000.0,Щелковская,21.0,0.0,15.5,1.0,9,Cosmetic
5350000.0,Орехово,6.0,0.0,23.5,1.0,9,Cosmetic
5517000.0,Селигерская,27.0,0.0,19.2,1.0,3,Cosmetic
12600000.0,Маяковская,9.0,0.0,17.1,2.0,6,European-style renovation
6855000.0,Сретенский бульвар,7.0,0.0,13.7,1.0,3,Without renovation
5250000.0,Академическая,13.0,0.0,20.0,1.0,5,Cosmetic
7750000.0,Новогиреево,26.0,0.0,37.0,1.0,16,European-style renovation
7200000.0,Нагатинский Затон,20.0,0.0,17.0,17.0,18,Without renovation
5100000.0,Тропарево,7.0,0.0,19.0,1.0,16,Without renovation
64800000.0,Новокузнецкая,10.0,0.0,61.6,1.0,8,Without renovation
6842000.0,Окружная,8.0,0.0,31.1,5.0,5,Without renovation
9500000.0,Новодачная,15.0,0.0,28.6,7.0,11,European-style renovation
7900000.0,Улица Скобелевская,12.0,0.0,21.0,5.0,33,Cosmetic
15700000.0,Маяковская,3.0,0.0,22.0,2.0,8,European-style renovation
7500000.0,Калитники,8.0,0.0,28.4,3.0,8,Without renovation
5950000.0,Владыкино,4.0,0.0,18.3,2.0,16,European-style renovation
15000000.0,Аминьевская,10.0,0.0,28.8,28.0,37,European-style renovation
12950000.0,Коммунарка,14.0,0.0,40.0,20.0,25,Designer
15700000.0,Маяковская,3.0,0.0,23.1,2.0,8,European-style renovation
6800000.0,Коммунарка,54.0,0.0,18.0,13.0,16,Cosmetic
27500000.0,Аминьевская,5.0,0.0,71.0,19.0,42,European-style renovation
8600000.0,Калитники,8.0,0.0,21.5,6.0,8,European-style renovation
11500000.0,Хорошево,21.0,0.0,23.0,14.0,39,Without renovation
7050000.0,Аминьевская,18.0,0.0,16.9,3.0,9,Cosmetic
41000000.0,Технопарк,14.0,0.0,61.1,19.0,20,Without renovation
3750000.0,Юго-Восточная,10.0,0.0,14.8,1.0,9,Cosmetic
10920000.0,Угрешская,7.0,0.0,23.5,13.0,30,European-style renovation
7236000.0,Калитники,8.0,0.0,26.8,3.0,8,Without renovation
15699000.0,Шелепиха,13.0,0.0,35.0,6.0,19,European-style renovation
8900000.0,Марьина Роща,8.0,0.0,32.0,5.0,7,Designer
22000000.0,Белорусская,4.0,0.0,34.0,2.0,12,Cosmetic
39500000.0,Технопарк,14.0,0.0,70.8,2.0,15,Without renovation
4800000.0,Чертановская,13.0,0.0,19.0,1.0,9,Cosmetic
15700000.0,Динамо,12.0,0.0,26.0,8.0,36,European-style renovation
11500000.0,Сокол,10.0,0.0,25.1,10.0,14,Designer
3550000.0,Ясенево,7.0,0.0,12.0,1.0,16,Cosmetic
15500000.0,Площадь Ильича,8.0,0.0,50.0,2.0,16,Cosmetic
13800000.0,Савеловская,9.0,0.0,31.8,6.0,10,Without renovation
15400000.0,Кунцевская,8.0,0.0,53.3,11.0,29,Without renovation
14000000.0,Ботанический сад,20.0,0.0,60.0,16.0,18,Designer
7800000.0,Филатов Луг,11.0,0.0,19.6,14.0,22,Cosmetic
6800000.0,Новогиреево,26.0,0.0,28.4,2.0,16,European-style renovation
13337500.0,Китай-город,7.0,0.0,19.4,3.0,3,Designer
6500000.0,Беговая,5.0,0.0,17.0,6.0,6,European-style renovation
15200000.0,Красносельская,8.0,0.0,29.0,1.0,9,European-style renovation
22000000.0,Курская,9.0,0.0,19.6,3.0,11,Designer
9665000.0,Беговая,9.0,0.0,29.7,5.0,5,European-style renovation
6850000.0,Первомайская,19.0,0.0,23.2,2.0,5,Cosmetic
5000000.0,Шипиловская,6.0,0.0,16.0,1.0,9,Without renovation
14500000.0,Цветной бульвар,6.0,0.0,24.4,1.0,5,European-style renovation
10500000.0,Солнцево,8.0,0.0,32.1,9.0,23,European-style renovation
15500000.0,Смоленская,5.0,0.0,17.3,2.0,6,Without renovation
9565152.0,Беговая,9.0,0.0,30.1,3.0,5,European-style renovation
11850000.0,Угрешская,8.0,0.0,25.5,13.0,33,Without renovation
6840000.0,Тульская,12.0,0.0,11.1,1.0,4,European-style renovation
9150000.0,Хорошёвская,11.0,0.0,24.7,5.0,23,Without renovation
100000000.0,Минская,29.0,0.0,164.0,15.0,53,Without renovation
10800000.0,Лесопарковая,9.0,0.0,38.0,2.0,23,Without renovation
4850000.0,Беломорская,11.0,0.0,17.5,1.0,9,European-style renovation
167500000.0,Минская,15.0,0.0,167.0,6.0,8,Without renovation
14490000.0,Курская,9.0,0.0,21.0,5.0,11,European-style renovation
12099000.0,Шаболовская,17.0,0.0,29.2,6.0,13,Without renovation
4575000.0,Ботанический сад,13.0,0.0,18.3,3.0,5,Without renovation
12500000.0,Хорошево,23.0,0.0,22.0,14.0,27,Without renovation
4670000.0,Селигерская,8.0,0.0,13.0,2.0,3,European-style renovation
5000000.0,Шипиловская,6.0,0.0,16.5,1.0,9,Cosmetic
5300000.0,Коммунарка,56.0,0.0,19.8,2.0,9,Without renovation
9500000.0,Аэропорт,3.0,0.0,24.1,2.0,4,Designer
14000000.0,ЦСКА,11.0,0.0,32.0,11.0,15,Designer
14450000.0,Динамо,8.0,0.0,22.0,2.0,6,Designer
29500000.0,Аминьевская,11.0,0.0,71.0,12.0,25,Without renovation
8900000.0,Нижегородская,9.0,0.0,22.7,25.0,33,Without renovation
4450000.0,Медведково,9.0,0.0,18.0,1.0,9,Cosmetic
154718925.0,Минская,29.0,0.0,187.0,31.0,53,Without renovation
4900000.0,Шипиловская,19.0,0.0,15.5,1.0,9,Cosmetic
48000000.0,Аминьевская,13.0,0.0,100.0,7.0,26,Without renovation
16200000.0,Смоленская,5.0,0.0,16.2,2.0,6,Designer
21000000.0,Алексеевская,4.0,0.0,38.9,5.0,15,Without renovation
7600000.0,Бунинская Аллея,39.0,0.0,24.9,8.0,15,Cosmetic
9000000.0,Саларьево,26.0,0.0,26.5,1.0,22,Cosmetic
15300000.0,Владыкино,22.0,0.0,29.7,25.0,31,Cosmetic
11490000.0,Улица 1905 года,6.0,0.0,22.0,4.0,5,Designer
4700000.0,Лихоборы,21.0,0.0,14.0,1.0,5,European-style renovation
9311000.0,Калитники,8.0,0.0,36.2,5.0,8,Without renovation
5700000.0,Коньково,7.0,0.0,16.5,1.0,9,Cosmetic
7690000.0,Электрозаводская,12.0,0.0,25.0,1.0,8,Designer
136471230.0,Охотный ряд,7.0,0.0,85.2,2.0,5,Without renovation
16500000.0,Давыдково,20.0,0.0,37.5,9.0,16,European-style renovation
155000000.0,Выставочная,9.0,0.0,225.0,15.0,21,Without renovation
13000000.0,Аминьевская,15.0,0.0,29.1,10.0,41,Without renovation
7700000.0,Улица Скобелевская,13.0,0.0,21.2,25.0,33,Without renovation
6930000.0,Окружная,8.0,0.0,31.5,2.0,5,Cosmetic
10600000.0,Красный Балтиец,14.0,0.0,38.0,6.0,7,European-style renovation
5950000.0,Сретенский бульвар,7.0,0.0,11.8,1.0,3,Without renovation
8650000.0,Чкаловская,13.0,0.0,21.5,3.0,8,Without renovation
18100000.0,Китай-город,5.0,0.0,29.9,1.0,7,Designer
21000000.0,Алексеевская,4.0,0.0,38.9,4.0,15,Designer
14000000.0,ЗИЛ,18.0,0.0,25.5,9.0,16,Cosmetic
3750000.0,Юго-Восточная,10.0,0.0,14.8,1.0,9,Without renovation
186000000.0,Кропоткинская,11.0,0.0,184.0,2.0,8,Without renovation
71500000.0,Хорошёвская,11.0,0.0,130.0,17.0,24,Without renovation
80000000.0,Выставочная,9.0,0.0,100.0,5.0,21,Designer
14700000.0,Аминьевская,11.0,0.0,30.3,5.0,37,Designer
86450000.0,Хорошёвская,11.0,0.0,133.0,20.0,24,Designer
34500000.0,Аминьевская,11.0,0.0,73.0,4.0,37,Without renovation
18000000.0,Алексеевская,4.0,0.0,32.5,5.0,15,Designer
10199000.0,Тургеневская,3.0,0.0,19.1,1.0,8,European-style renovation
7600000.0,Рижская,21.0,0.0,26.7,1.0,3,Cosmetic
9100000.0,Окружная,12.0,0.0,19.7,12.0,19,European-style renovation
12100000.0,Тургеневская,4.0,0.0,23.5,1.0,8,Designer
49000000.0,Хорошёвская,13.0,0.0,94.0,5.0,24,Without renovation
34000000.0,Аминьевская,13.0,0.0,96.0,3.0,26,Without renovation
12600000.0,Маяковская,9.0,0.0,19.0,2.0,6,Designer
10500000.0,Бульвар Рокоссовского,6.0,0.0,21.0,2.0,31,Cosmetic
